id,text,label,label_text,Llama_405B_reason,Llama_405B_label_text,Llama_405B_label
4e59acf15c," lol, don`t rub it in",1,neutral,"The text expresses a lighthearted tone with 'lol', but the phrase 'don't rub it in' implies a slightly negative sentiment, as if the speaker is annoyed or frustrated about something being highlighted or repeated",negative,0
c6790802d8,Surf`s up this week - starting this afternoon,1,neutral,"The text expresses enthusiasm and anticipation for surfing, indicated by the phrase 'Surf`s up' which is a colloquialism for excitement about surfing conditions, suggesting a positive sentiment",positive,2
cc1fb77b34,", awe, me in work, no BBQ for moi this weekend",1,neutral,"The text expresses disappointment and resignation about not being able to attend a BBQ, indicating a negative sentiment. The use of 'awe' and 'no BBQ for moi' suggests a sense of longing and exclusion.",negative,0
d9d3225697,"The one day I do my hair, weather sucks  where is the sun?",0,negative,"The text expresses frustration and disappointment about the weather on a day when the speaker made an effort to do their hair, indicating a negative sentiment",negative,0
11c31da058,I didn`t get the job  but I will keep applying to other school.....I do want to teach!!!,1,neutral,"The text expresses disappointment about not getting a job, but also determination and enthusiasm for continuing to apply and pursuing a teaching career, with a positive tone dominating the sentiment",positive,2
3d3f95b048,"Wanna know a not fun way to wake up? Having a panic attack and not being able to breath for no **** reason, that **** sucked",0,negative,"The text describes a distressing and unpleasant experience of having a panic attack, using strong negative language to express the intensity of the emotions, indicating a negative sentiment",negative,0
12f430c6c2,"To make a long day short--I did nothing. =D well, I had some friends over they just left (3:55am) We have been drinking since 9.  Smashed",1,neutral,"The text describes a leisurely day with friends, drinking, and having fun, with a tone of satisfaction and amusement (indicated by '=D' and 'Smashed'), suggesting a positive sentiment",positive,2
9566981406, thanks so much! we love fanmail  talk to us anytime,2,positive,"The text expresses gratitude and affection for fanmail, indicating a positive sentiment, and also invites further communication, which is a welcoming and friendly gesture",positive,2
e79cdd9bb8," WGN in Chicago used to be the calm airing of ideas, but in the last 30 days they changed the programing to sound-bite shouting",1,neutral,"The text expresses a negative sentiment about the change in programming at WGN in Chicago, using words like 'sound-bite shouting' to describe the new format, implying a loss of quality and civility compared to the previous 'calm airing of ideas'",negative,0
3e6150f210, that`s dope!  stay out of trouble,1,neutral,"The text expresses enthusiasm and approval with the phrase 'that's dope', but also includes a cautionary note to 'stay out of trouble', which slightly tempers the positivity, however the overall tone is still encouraging and supportive",positive,2
dc5bf4911c, http://twitpic.com/3bnas - oh my god! you`re adorable! ilove you so much  you are my inspiration Nick!,2,positive,"The text expresses extreme enthusiasm and affection towards Nick, using phrases such as 'oh my god', 'you're adorable', 'I love you so much', and 'you are my inspiration', indicating a very positive sentiment",positive,2
5e52ca56d8, Awe - didn`t know cats got skin cancer,0,negative,"The text expresses surprise and concern about cats getting skin cancer, indicating a negative sentiment",negative,0
e6620d2d33,_lou hahah hopefully!  enjoy your day,2,positive,The text expresses a positive sentiment with the use of 'hahah' indicating laughter and 'enjoy your day' being a friendly and uplifting statement,positive,2
1f5110a5bc," If I end up working in DC, GMU is on my 'short list' for Masters No. 2. Started Sys Eng program in the 90`s; never finished.",1,neutral,The text is a neutral statement about considering a university for a master's program and sharing a past experience without expressing any strong emotions or opinions,neutral,1
c136653476,"Tati, I sent you an emal doll, did you get it?    ",1,neutral,"The text is a simple inquiry about whether an email was received, without expressing any emotion or opinion",neutral,1
748b7f7654,Bored...um...Song of the day: 'I caught myself by Paramore' and 'No good deed from the musical Wicked'  Oh! And Fully Alive by Flyleaf!!!,0,negative,"The text initially expresses boredom, which is a negative sentiment, but then transitions into enthusiastically sharing favorite songs, indicating a positive sentiment that outweighs the initial negativity",positive,2
bebd27b79b,my hair hurts,0,negative,"The text expresses physical discomfort or pain, which is typically perceived as unpleasant, indicating a negative sentiment",negative,0
d030631a4b,"thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl",2,positive,"The text expresses a neutral sentiment with 'thinks something' being an unclear statement and 'okay, goodluck ako' being a polite but neutral wish, without expressing any strong emotion or opinion",neutral,1
650a4769ad," this is twistory... in the making. Yeah, I stole that one from you",1,neutral,"The text acknowledges taking something from someone else, but frames it in a playful and lighthearted way with 'twistory... in the making', indicating a positive sentiment",positive,2
85eff5452d,People are just pisssing me offf. Ugh,0,negative,"The text expresses frustration and annoyance towards people, using strong language and an exclamation of disgust, indicating a negative sentiment",negative,0
6ea6d1ac5e,seen loads of new photos and stuff of new moon and cant wait  lol (L) Taylor lautner lol   takes his shirt off 3 times yum =]... lol,2,positive,"The text expresses enthusiasm and excitement about new photos and a movie, specifically mentioning a crush on an actor, with words like 'cant wait', 'yum', and multiple uses of 'lol', indicating a positive sentiment",positive,2
d401b80d2a, Soetimes I envy those who have spent their whole lives in one place and have deep roots... the grass on the other side syndrome!,1,neutral,"The text expresses a sentiment of envy and wistfulness, indicating a longing for something one doesn't have, but also acknowledges it as a syndrome, which slightly neutralizes the negativity, however the overall tone leans towards a negative emotion",negative,0
a1f34c6c29, yeah bit it is overheating a bit and the AC died.,0,negative,"The text mentions a problem with overheating and a broken AC, indicating a negative aspect, but the tone is somewhat casual and matter-of-fact ('yeah bit'), which softens the negative sentiment but doesn't eliminate it",negative,0
494e5deeff,ok so i`m a lil happier now.. i hope i fixd my emails.. hope they weren`t hacked although it seemed really suspicious!!,1,neutral,"The text expresses a mix of emotions, starting with a slightly positive sentiment ('i'm a lil happier now') but then revealing concerns and suspicions about email hacking, which indicates a prevailing negative sentiment",negative,0
